,id,name symptom,other name,link,acronym,,,,,
4244,4245,Dislocated wrist,LRS, Autosomal dominant Larsen syndrome,https://hpo.jax.org/app/browse/term/HP:0003994,,,,,
4245,4246,Multiple carpal ossification centers,LRS, Autosomal dominant Larsen syndrome,https://hpo.jax.org/app/browse/term/HP:0006067,,,,,
4246,4247,Spatulate thumbs,LRS, Autosomal dominant Larsen syndrome,https://hpo.jax.org/app/browse/term/HP:0001222,,,,,
4247,4248,Adult-onset night blindness,"Pigmentary retinopathy; Autosomal dominant late-onset retinal degeneration; Retinal degeneration, late-onset, autosomal dominant ;",https://hpo.jax.org/app/browse/term/HP:0007830,,,,,,
4248,4249,Sub-RPE deposits,"Pigmentary retinopathy; Autosomal dominant late-onset retinal degeneration; Retinal degeneration, late-onset, autosomal dominant ;",https://hpo.jax.org/app/browse/term/HP:0031531,,,,,,
4249,4250,Alternating esotropia,Microcephaly with autosomal dominant inheritance, Autosomal dominant primary microcephaly, Autosomal dominant microcephaly,https://hpo.jax.org/app/browse/term/HP:0001137,,,,
4250,4251,Small forehead,Microcephaly with autosomal dominant inheritance, Autosomal dominant primary microcephaly, Autosomal dominant microcephaly,https://hpo.jax.org/app/browse/term/HP:0000350,,,,
4251,4252,Thin nail,Autosomal dominant nail dysplasia, Idiopathic trachyonychia, Trachyonychia,,https://hpo.jax.org/app/browse/term/HP:0001816,,,
4252,4253,Abnormal morphology of the hippocampus,,https://hpo.jax.org/app/browse/term/HP:0025100,,,,,,
4253,4254,Atonic seizure,,https://hpo.jax.org/app/browse/term/HP:0010819,,,,,,
4254,4255,Bilateral generalized polymicrogyria,,https://hpo.jax.org/app/browse/term/HP:0032410,,,,,,
4255,4256,Eyelid myoclonus,,https://hpo.jax.org/app/browse/term/HP:0025097,,,,,,
4256,4257,Focal motor seizure,,https://hpo.jax.org/app/browse/term/HP:0011153,,,,,,
4257,4258,Generalized tonic seizure,,https://hpo.jax.org/app/browse/term/HP:0010818,,,,,,
4258,4259,Oculogyric crisis,,https://hpo.jax.org/app/browse/term/HP:0010553,,,,,,
4259,4260,Occipital myelomeningocele,Chromosome 22q11.2 deletion syndrome, Velocardiofacial syndrome, VCFS,,https://hpo.jax.org/app/browse/term/HP:0007271,,,
4260,4261,Multiple suture craniosynostosis,Chromosome 22q11.2 deletion syndrome, Velocardiofacial syndrome, VCFS,,https://hpo.jax.org/app/browse/term/HP:0011324,,,
4261,4262,Tricuspid atresia,Chromosome 22q11.2 deletion syndrome, Velocardiofacial syndrome, VCFS,,https://hpo.jax.org/app/browse/term/HP:0011662,,,
4262,4263,Central scotoma,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0000603,,,,,,
4263,4264,Posterior cortical cataract,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0010924,,,,,,
4264,4265,Anterior cortical cataract,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0007795,,,,,,
4265,4266,Anterior subcapsular cataract,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0010923,,,,,,
4266,4267,Cerulean cataract,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0007976,,,,,,
4267,4268,Deviation of the 2nd finger,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0009468,,,,,,
4268,4269,Limited wrist movement,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0006248,,,,,,
4269,4270,Red-green dyschromatopsia,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0000642,,,,,,
4270,4271,Tritanomaly,"Optic atrophy, cataract, and neurologic disorder; Optic atrophy 3; OPA3;",https://hpo.jax.org/app/browse/term/HP:0000552,,,,,,
4271,4272,Abnormal amplitude of pattern reversal visual evoked potentials,"Dominant optic atrophy, deafness, ptosis, ophthalmoplegia, dystaxia, and myopathy; OPTIC ATROPHY WITH OR WITHOUT DEAFNESS, OPHTHALMOPLEGIA, MYOPATHY, ATAXIA, AND NEUROPATHY; DOMINANT OPTIC ATROPHY PLUS SYNDROME;",https://hpo.jax.org/app/browse/term/HP:0000650,,,,,,
4272,4273,Centrocecal scotoma,"Dominant optic atrophy, deafness, ptosis, ophthalmoplegia, dystaxia, and myopathy; OPTIC ATROPHY WITH OR WITHOUT DEAFNESS, OPHTHALMOPLEGIA, MYOPATHY, ATAXIA, AND NEUROPATHY; DOMINANT OPTIC ATROPHY PLUS SYNDROME;",https://hpo.jax.org/app/browse/term/HP:0000576,,,,,,
4273,4274,Moderately reduced visual acuity,"OPA1; Optic atrophy, juvenile; Kjer-type optic atrophy;",https://hpo.jax.org/app/browse/term/HP:0030515,,,,,,
4274,4275,Morning glory anomaly,"OPA1; Optic atrophy, juvenile; Kjer-type optic atrophy;",https://hpo.jax.org/app/browse/term/HP:0025514,,,,,,
4275,4276,Temporal optic disc pallor,"OPA1; Optic atrophy, juvenile; Kjer-type optic atrophy;",https://hpo.jax.org/app/browse/term/HP:0012511,,,,,,
4276,4277,Clavicular sclerosis,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0100923,,,,,,
4277,4278,Diaphyseal thickening,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0005019,,,,,,
4278,4279,Torus palatinus,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0100789,,,,,,
4279,4280,Sclerotic vertebral body,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0100861,,,,,,
4280,4281,Metacarpal diaphyseal endosteal sclerosis,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0006174,,,,,,
4281,4282,Metatarsal diaphyseal endosteal sclerosis,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0008114,,,,,,
4282,4283,Thickened cortex of long bones,"Osteosclerosis, autosomal dominant; Endosteal hyperostosis, autosomal dominant; Osteosclerosis, autosomal dominant, Worth type;",https://hpo.jax.org/app/browse/term/HP:0000935,,,,,,
4283,4284,Glandular hypospadias,"Guttmacher syndrome; Autosomal dominant preaxial deficiency, postaxial polydactyly, and hypospadias",https://hpo.jax.org/app/browse/term/HP:0000807,,,,,,
4284,4285,Short 2nd toe,"Guttmacher syndrome; Autosomal dominant preaxial deficiency, postaxial polydactyly, and hypospadias",https://hpo.jax.org/app/browse/term/HP:0001885,,,,,,
4285,4286,Renal magnesium wasting,"Magnesium loss, isolated renal; Magnesium wasting, renal; HOMG2;",https://hpo.jax.org/app/browse/term/HP:0005567,,,,,,
4286,4287,Pseudohypoaldosteronism,"Pseudohypoaldosteronism type 1 autosomal dominant; Pseudohypoaldosteronism type 1, dominant; Renal pseudohypoaldosteronism type 1;",https://hpo.jax.org/app/browse/term/HP:0008242,,,,,,
4287,4288,Peripheral retinal degeneration,Autosomal dominant retinoschisis,https://hpo.jax.org/app/browse/term/HP:0007769,,,,,,
4288,4289,Retinoschisis,Autosomal dominant retinoschisis,https://hpo.jax.org/app/browse/term/HP:0030502,,,,,,
4289,4290,Congenital agranulocytosis,Autosomal dominant severe congenital neutropenia,https://hpo.jax.org/app/browse/term/HP:0005541,,,,,,
4290,4291,Monocytosis,Autosomal dominant severe congenital neutropenia,https://hpo.jax.org/app/browse/term/HP:0012311,,,,,,
4291,4292,Spastic paraparetic gait,SPG10, Autosomal dominant spastic paraplegia,https://hpo.jax.org/app/browse/term/HP:0031958,,,,,
4292,4293,Spastic/hyperactive bladder,SPG10, Autosomal dominant spastic paraplegia,https://hpo.jax.org/app/browse/term/HP:0005340,,,,,
4293,4294,Dupuytren contracture,SPG10, Autosomal dominant spastic paraplegia,https://hpo.jax.org/app/browse/term/HP:0005679,,,,,
4294,4295,Progressive pes cavus,SPG10, Autosomal dominant spastic paraplegia,https://hpo.jax.org/app/browse/term/HP:0008075,,,,,
4295,4296,Upper limb amyotrophy,SPG10, Autosomal dominant spastic paraplegia,https://hpo.jax.org/app/browse/term/HP:0009129,,,,,
4296,4297,Knee clonus,SPG10, Autosomal dominant spastic paraplegia,https://hpo.jax.org/app/browse/term/HP:0011449,,,,,
4297,4298,Hand muscle atrophy,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0009130,,,
4298,4299,Abnormal motor nerve conduction velocity,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0040131,,,
4299,4300,Ankle weakness,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0031374,,,
4300,4301,Hip pain,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0030838,,,
4301,4302,Knee pain,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0030839,,,
4302,4303,First dorsal interossei muscle atrophy,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0003426,,,
4303,4304,First dorsal interossei muscle weakness,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0003392,,,
4304,4305,Thenar muscle atrophy,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0003393,,,
4305,4306,Thenar muscle weakness,SPG17, Spastic paraplegia with amyotrophy of hands and feet, Silver syndrome,,https://hpo.jax.org/app/browse/term/HP:0003427,,,
4306,4307,Spondyloepiphyseal dysplasia,,https://hpo.jax.org/app/browse/term/HP:0002655,,,,,,
4307,4308,Thoracic kyphosis,,https://hpo.jax.org/app/browse/term/HP:0002942,,,,,,
4308,4309,Irregular vertebral endplates,,https://hpo.jax.org/app/browse/term/HP:0003301,,,,,,
4309,4310,Irregular chondrocostal junctions,TLPD, Barnes syndrome, Autosomal dominant thoracolaryngopelvic dysplasia,https://hpo.jax.org/app/browse/term/HP:0006606,,,,
4310,4311,Movement abnormality of the tongue,DYT4, Dystonia musculorum deformans 4, Hereditary whispering dysphonia,,https://hpo.jax.org/app/browse/term/HP:0000182,,,
4311,4312,Upper limb postural tremor,DYT4, Dystonia musculorum deformans 4, Hereditary whispering dysphonia,,https://hpo.jax.org/app/browse/term/HP:0007351,,,
4312,4313,Corneal arcus,"Hyperlipoproteinemia, type 2 A; Familial hypercholesterolemia due to ligand-defective; Familial ligand-defective apolipoprotein B-100;",https://hpo.jax.org/app/browse/term/HP:0001084,,,,,,
4313,4314,Abnormal circulating porphyrin concentration,Erythrohepatic protoporphyria, EPP, Heme synthetase deficiency,,https://hpo.jax.org/app/browse/term/HP:0010472,,,
4314,4315,Deep dermatophytosis,Familial chronic mucocutaneous candidiasis, CARD9 deficiency, Predisposition to invasive fungal disease due to CARD9 deficiency,,https://hpo.jax.org/app/browse/term/HP:0032515,,,
4315,4316,Hypereosinophilia,Familial chronic mucocutaneous candidiasis, CARD9 deficiency, Predisposition to invasive fungal disease due to CARD9 deficiency,,https://hpo.jax.org/app/browse/term/HP:0032061,,,
4316,4317,Chronic tinea infection,Familial chronic mucocutaneous candidiasis, CARD9 deficiency, Predisposition to invasive fungal disease due to CARD9 deficiency,,https://hpo.jax.org/app/browse/term/HP:0032259,,,
4317,4318,Cochlear degeneration,SCAR3, Spinocerebellar ataxia with blindness and deafness, Autosomal recessive cerebellar ataxia - blindness - deafness,,https://hpo.jax.org/app/browse/term/HP:0005102,,,
4318,4319,Progressive psychomotor deterioration,"Autosomal recessive cerebelloparenchymal disorder type 3; Spinocerebellar ataxia, autosomal recessive 2; SCAR2;",https://hpo.jax.org/app/browse/term/HP:0007272,,,,,,
4319,4320,Nonprogressive,"Autosomal recessive cerebelloparenchymal disorder type 3; Spinocerebellar ataxia, autosomal recessive 2; SCAR2;",https://hpo.jax.org/app/browse/term/HP:0003680,,,,,,
4320,4321,Aplasia/Hypoplasia of the phalanges of the 2nd toe,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0010347,,,
4321,4322,Increased urine alpha-ketoglutarate concentration,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0012402,,,
4322,4323,Aspiration pneumonia,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0011951,,,
4323,4324,Capillary hemangioma,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0005306,,,
4324,4325,Macrodontia of permanent maxillary central incisor,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0000675,,,
4325,4326,Malalignment of the great toenail,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0031282,,,
4326,4327,Short lingual frenulum,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0000200,,,
4327,4328,Small cerebellar cortex,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0031423,,,
4328,4329,Abnormality of placental membranes,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0011409,,,
4329,4330,Anterior plagiocephaly,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0011326,,,
4330,4331,Congenital nystagmus,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0006934,,,
4331,4332,Cutaneous syndactyly,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0012725,,,
4332,4333,Long thumb,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0032524,,,
4333,4334,Sirenomelia,Digitorenocerebral syndrome, Autosomal recessive deafness-onychodystrophy syndrome, Deafness-onychodystrophy-osteodystrophy-intellectual disability syndrome,,https://hpo.jax.org/app/browse/term/HP:0010497,,,
4334,4335,Distal radial epiphyseal osteolysis,Distal osteolysis-short stature-intellectual disability syndrome, Recessive osteolysis syndrome, Petit-Fryns syndrome,https://hpo.jax.org/app/browse/term/HP:0006449,,,,
4335,4336,Metacarpal osteolysis,Distal osteolysis-short stature-intellectual disability syndrome, Recessive osteolysis syndrome, Petit-Fryns syndrome,https://hpo.jax.org/app/browse/term/HP:0001504,,,,
4336,4337,Osteolytic defects of the distal phalanges of the hand,Distal osteolysis-short stature-intellectual disability syndrome, Recessive osteolysis syndrome, Petit-Fryns syndrome,https://hpo.jax.org/app/browse/term/HP:0009839,,,,
4337,4338,Osteolytic defects of the middle phalanges of the hand,Distal osteolysis-short stature-intellectual disability syndrome, Recessive osteolysis syndrome, Petit-Fryns syndrome,https://hpo.jax.org/app/browse/term/HP:0009847,,,,
4338,4339,Osteolytic defects of the proximal phalanges of the hand,Distal osteolysis-short stature-intellectual disability syndrome, Recessive osteolysis syndrome, Petit-Fryns syndrome,https://hpo.jax.org/app/browse/term/HP:0009855,,,,
4339,4340,Epiphora,Autosomal recessive dyskeratosis congenita, DKCB,https://hpo.jax.org/app/browse/term/HP:0009926,,,,,
4340,4341,Esophageal stricture,Autosomal recessive dyskeratosis congenita, DKCB,https://hpo.jax.org/app/browse/term/HP:0002043,,,,,
4341,4342,Pterygium of nails,Autosomal recessive dyskeratosis congenita, DKCB,https://hpo.jax.org/app/browse/term/HP:0002165,,,,,
